rank,artist,song,rank_last_week,peak_position,weeks_on_chart,date
14,Imagine Dragons,Natural,15,14,9,2018-09-29
15,Drake,Nonstop,17,2,12,2018-09-29
16,"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",No Brainer,12,5,8,2018-09-29
17,Ariana Grande,God Is A Woman,16,8,10,2018-09-29
18,Selena Gomez,Back To You,19,18,19,2018-09-29
19,Lil Baby & Drake,Yes Indeed,20,6,19,2018-09-29
20,Ella Mai,Boo'd Up,14,5,25,2018-09-29
21,Ella Mai,Trip,23,21,7,2018-09-29
22,Machine Gun Kelly,Rap Devil,13,13,2,2018-09-29
23,Ed Sheeran,Perfect,22,1,56,2018-09-29
24,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",Big Bank,24,16,16,2018-09-29
25,Ariana Grande,No Tears Left To Cry,21,3,22,2018-09-29
26,Bebe Rexha & Florida Georgia Line,Meant To Be,27,2,48,2018-09-29
27,Taylor Swift,Delicate,25,12,28,2018-09-29
28,Lil Baby & Gunna,Drip Too Hard,-,28,1,2018-09-29
29,"benny blanco, Halsey & Khalid",Eastside,28,28,10,2018-09-29
30,Gucci Mane X Bruno Mars X Kodak Black,Wake Up In The Sky,-,30,1,2018-09-29
31,Marshmello & Bastille,Happier,35,31,5,2018-09-29
32,Post Malone Featuring Ty Dolla $ign,Psycho,26,1,30,2018-09-29
33,XXXTENTACION,Sad!,29,1,29,2018-09-29
34,Lauv,I Like Me Better,32,27,32,2018-09-29
35,"Zedd, Maren Morris & Grey",The Middle,31,5,34,2018-09-29
36,Bebe Rexha,I'm A Mess,43,36,10,2018-09-29
37,Drake,Nice For What,30,1,24,2018-09-29
38,Lil Uzi Vert,New Patek,-,38,1,2018-09-29
39,Dan + Shay,Tequila,37,21,28,2018-09-29
40,Drake,God's Plan,36,1,35,2018-09-29
41,Florida Georgia Line,Simple,38,32,16,2018-09-29
42,Sheck Wes,Mo Bamba,54,42,4,2018-09-29
43,lovelytheband,Broken,41,41,10,2018-09-29
44,Bazzi Featuring Camila Cabello,Beautiful,42,42,7,2018-09-29
45,Khalid,Better,-,45,1,2018-09-29
46,Eminem,Fall,34,12,3,2018-09-29
47,Lil Peep & XXXTENTACION,Falling Down,-,47,1,2018-09-29
48,Old Dominion,Hotel Key,49,48,12,2018-09-29
49,Bryce Vine,Drew Barrymore,47,46,6,2018-09-29
50,Luke Combs,She Got The Best Of Me ,57,50,6,2018-09-29
51,Luke Bryan,"Sunrise, Sunburn, Sunset",40,35,12,2018-09-29
52,Tiesto & Dzeko Featuring Preme & Post Malone,Jackie Chan,52,52,11,2018-09-29
53,Cardi B Featuring Kehlani,Ring,56,28,9,2018-09-29
54,Russell Dickerson,Blue Tacoma,59,54,5,2018-09-29
55,Weezer,Africa,51,51,10,2018-09-29
56,Panic! At The Disco,High Hopes,62,56,7,2018-09-29
57,Nicki Minaj,Barbie Dreams,45,18,6,2018-09-29
58,Dylan Scott,Hooked,48,48,10,2018-09-29
59,Eminem,The Ringer,39,8,3,2018-09-29
60,Queen Naija,Medicine,61,45,16,2018-09-29
61,Kane Brown,Lose It,67,61,10,2018-09-29
62,Ariana Grande,Breathin,60,22,5,2018-09-29
63,Lil' Duval Featuring Snoop Dogg & Ball Greezy,Smile (Living My Best Life),66,63,4,2018-09-29
64,Lauren Daigle,You Say,44,44,10,2018-09-29
65,Cole Swindell,Break Up In The End,68,49,11,2018-09-29
66,Mac Miller,Self Care,33,33,2,2018-09-29
67,"Labrinth, Sia & Diplo Present... LSD",Thunderclouds,78,67,3,2018-09-29
68,Charlie Puth,The Way I Am,69,68,4,2018-09-29
69,Yella Beezy,That's On Me,81,69,8,2018-09-29
70,Quavo,W O R K I N  M E,63,52,6,2018-09-29
71,Thomas Rhett,Life Changes,58,36,13,2018-09-29
72,Jason Aldean Featuring Miranda Lambert,Drowns The Whiskey,55,32,14,2018-09-29
73,NF,Lie,82,73,8,2018-09-29
74,Mitchell Tenpenny,Drunk Me,79,74,6,2018-09-29
75,Kygo Featuring Miguel,Remind Me To Forget,75,63,10,2018-09-29
76,6LACK Featuring J. Cole,Pretty Little Fears,-,76,1,2018-09-29
77,Calvin Harris & Sam Smith,Promises,72,65,5,2018-09-29
78,Brett Young,Mercy,65,29,20,2018-09-29
79,Juice WRLD,All Girls Are The Same,74,41,19,2018-09-29
80,Travis Scott,Stargazing,71,8,7,2018-09-29
81,Daniel Caesar Featuring H.E.R.,Best Part,83,81,9,2018-09-29
82,Meek Mill Featuring Jeremih & PnB Rock,Dangerous,88,79,5,2018-09-29
83,The Carters,Apes**t,73,13,14,2018-09-29
84,Chris Janson,Drunk Girl,87,84,4,2018-09-29
85,Travis Scott,Yosemite,86,25,7,2018-09-29
86,6ix9ine Featuring Anuel AA,BEBE,53,30,3,2018-09-29
87,Dan + Shay,Speechless,95,87,2,2018-09-29
88,The Chainsmokers Featuring Emily Warren,Side Effects,76,66,6,2018-09-29
89,Eric Church,Desperate Man,90,71,8,2018-09-29
90,Carrie Underwood,Cry Pretty,-,48,12,2018-09-29
91,Clean Bandit Featuring Demi Lovato,Solo,80,58,12,2018-09-29
92,Chris Young,Hangin' On,89,89,3,2018-09-29
93,Juice WRLD,Lean Wit Me,85,68,7,2018-09-29
94,Eminem Featuring Royce Da 5'9,Not Alike,64,24,3,2018-09-29
95,"Khalid, Ty Dolla $ign & 6LACK",OTW,99,57,17,2018-09-29
96,Flipp Dinero,Leave Me Alone,-,96,1,2018-09-29
97,Jimmie Allen,Best Shot,-,97,1,2018-09-29
98,Wiz Khalifa Featuring Swae Lee,Hopeless Romantic,98,72,6,2018-09-29
99,Eminem,Kamikaze,77,16,3,2018-09-29
100,Lil Mosey,Noticed,-,100,1,2018-09-29
1,Maroon 5 Featuring Cardi B,Girls Like You,1,1,18,2018-10-06
2,Juice WRLD,Lucid Dreams,4,2,20,2018-10-06
3,Post Malone,Better Now,5,3,22,2018-10-06
4,Drake,In My Feelings,2,1,13,2018-10-06
5,Eminem,Killshot,3,3,2,2018-10-06
6,Travis Scott,Sicko Mode,9,4,8,2018-10-06
7,"Cardi B, Bad Bunny & J Balvin",I Like It,6,1,25,2018-10-06
8,6ix9ine Featuring Nicki Minaj & Murda Beatz,FEFE,8,3,10,2018-10-06
9,Kanye West & Lil Pump,I Love It,7,6,3,2018-10-06
10,5 Seconds Of Summer,Youngblood,10,10,17,2018-10-06
11,Tyga Featuring Offset,Taste,12,8,18,2018-10-06
12,Khalid & Normani,Love Lies,11,9,32,2018-10-06
13,Lil Peep & XXXTENTACION,Falling Down,47,13,2,2018-10-06
14,Imagine Dragons,Natural,14,14,10,2018-10-06
15,Marshmello & Bastille,Happier,31,15,6,2018-10-06
16,Drake,Nonstop,15,2,13,2018-10-06
17,"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",No Brainer,16,5,9,2018-10-06
18,Ella Mai,Trip,21,18,8,2018-10-06
19,Selena Gomez,Back To You,18,18,20,2018-10-06
20,Ariana Grande,God Is A Woman,17,8,11,2018-10-06
21,Ed Sheeran,Perfect,23,1,57,2018-10-06
22,Lil Baby & Drake,Yes Indeed,19,6,20,2018-10-06
23,Ella Mai,Boo'd Up,20,5,26,2018-10-06
24,Lil Uzi Vert,New Patek,38,24,2,2018-10-06
25,Lil Baby & Gunna,Drip Too Hard,28,25,2,2018-10-06
26,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",Big Bank,24,16,17,2018-10-06
27,"benny blanco, Halsey & Khalid",Eastside,29,27,11,2018-10-06
28,Eminem Featuring Joyner Lucas,Lucky You,13,6,4,2018-10-06
29,Taylor Swift,Delicate,27,12,29,2018-10-06
30,Bebe Rexha & Florida Georgia Line,Meant To Be,26,2,49,2018-10-06
31,Sheck Wes,Mo Bamba,42,31,5,2018-10-06
32,Ariana Grande,No Tears Left To Cry,25,3,23,2018-10-06
33,XXXTENTACION,Sad!,33,1,30,2018-10-06
34,Lauv,I Like Me Better,34,27,33,2018-10-06
35,Post Malone Featuring Ty Dolla $ign,Psycho,32,1,31,2018-10-06
36,Bebe Rexha,I'm A Mess,36,36,11,2018-10-06
37,"Zedd, Maren Morris & Grey",The Middle,35,5,35,2018-10-06
38,Gucci Mane X Bruno Mars X Kodak Black,Wake Up In The Sky,30,30,2,2018-10-06
39,Drake,Nice For What,37,1,25,2018-10-06
40,Machine Gun Kelly,Rap Devil,22,13,3,2018-10-06
41,lovelytheband,Broken,43,41,11,2018-10-06
42,Florida Georgia Line,Simple,41,32,17,2018-10-06
43,Bazzi Featuring Camila Cabello,Beautiful,44,42,8,2018-10-06
44,Dan + Shay,Tequila,39,21,29,2018-10-06
45,Drake,God's Plan,40,1,36,2018-10-06
46,Panic! At The Disco,High Hopes,56,46,8,2018-10-06
47,French Montana Featuring Drake,No Stylist,-,47,1,2018-10-06
48,Luke Combs,She Got The Best Of Me ,50,48,7,2018-10-06
49,Cardi B Featuring Kehlani,Ring,53,28,10,2018-10-06
50,Old Dominion,Hotel Key,48,48,13,2018-10-06
51,Bryce Vine,Drew Barrymore,49,46,7,2018-10-06
52,Russell Dickerson,Blue Tacoma,54,52,6,2018-10-06
53,Lauren Daigle,You Say,64,44,11,2018-10-06
54,Tiesto & Dzeko Featuring Preme & Post Malone,Jackie Chan,52,52,12,2018-10-06
55,Weezer,Africa,55,51,11,2018-10-06
56,Lil' Duval Featuring Snoop Dogg & Ball Greezy,Smile (Living My Best Life),63,56,5,2018-10-06
57,Khalid,Better,45,45,2,2018-10-06
58,Ariana Grande,Breathin,62,22,6,2018-10-06
59,Luke Bryan,"Sunrise, Sunburn, Sunset",51,35,13,2018-10-06
60,Cole Swindell,Break Up In The End,65,49,12,2018-10-06
61,Charlie Puth,The Way I Am,68,61,5,2018-10-06
62,NF,Lie,73,62,9,2018-10-06
63,Kane Brown,Lose It,61,61,11,2018-10-06
64,Avril Lavigne,Head Above Water,-,64,1,2018-10-06
65,Quavo,W O R K I N  M E,70,52,7,2018-10-06
66,Queen Naija,Medicine,60,45,17,2018-10-06
67,Mitchell Tenpenny,Drunk Me,74,67,7,2018-10-06
68,Calvin Harris & Sam Smith,Promises,77,65,6,2018-10-06
69,Yella Beezy,That's On Me,69,69,9,2018-10-06
70,Nicki Minaj,Barbie Dreams,57,18,7,2018-10-06
71,"Labrinth, Sia & Diplo Present... LSD",Thunderclouds,67,67,4,2018-10-06
72,Juice WRLD,All Girls Are The Same,79,41,20,2018-10-06
73,Eminem,Fall,46,12,4,2018-10-06
74,The Chainsmokers Featuring Kelsea Ballerini,This Feeling,-,74,1,2018-10-06
75,Daniel Caesar Featuring H.E.R.,Best Part,81,75,10,2018-10-06
76,Meek Mill Featuring Jeremih & PnB Rock,Dangerous,82,76,6,2018-10-06
77,Dan + Shay,Speechless,87,77,3,2018-10-06
78,Thomas Rhett,Life Changes,71,36,14,2018-10-06
79,Dylan Scott,Hooked,58,48,11,2018-10-06
80,Jason Aldean Featuring Miranda Lambert,Drowns The Whiskey,72,32,15,2018-10-06
81,Flipp Dinero,Leave Me Alone,96,81,2,2018-10-06
82,Chris Janson,Drunk Girl,84,82,5,2018-10-06
83,Lil Mosey,Noticed,100,83,2,2018-10-06
84,Travis Scott,Yosemite,85,25,8,2018-10-06
85,Chris Young,Hangin' On,92,85,4,2018-10-06
86,Jimmie Allen,Best Shot,97,86,2,2018-10-06
87,Travis Scott,Stargazing,80,8,8,2018-10-06
88,6ix9ine Featuring Anuel AA,BEBE,86,30,4,2018-10-06
89,Juice WRLD,Lean Wit Me,93,68,8,2018-10-06
90,Mac Miller,Self Care,66,33,3,2018-10-06
91,"Khalid, Ty Dolla $ign & 6LACK",OTW,95,57,18,2018-10-06
92,Pardison Fontaine Featuring Cardi B,Backin' It Up,-,92,1,2018-10-06
93,Kygo Featuring Miguel,Remind Me To Forget,75,63,11,2018-10-06
94,Eric Church,Desperate Man,89,71,9,2018-10-06
95,Eminem,The Ringer,59,8,4,2018-10-06
96,Maren Morris,Rich,-,96,1,2018-10-06
97,The Carters,Apes**t,83,13,15,2018-10-06
98,Wiz Khalifa Featuring Swae Lee,Hopeless Romantic,98,72,7,2018-10-06
99,Clean Bandit Featuring Demi Lovato,Solo,91,58,13,2018-10-06
100,Ozuna x Manuel Turizo,Vaina Loca,-,94,2,2018-10-06
1,Maroon 5 Featuring Cardi B,Girls Like You,1,1,19,2018-10-13
2,Lil Wayne Featuring Kendrick Lamar,Mona Lisa,-,2,1,2018-10-13
3,Juice WRLD,Lucid Dreams,2,2,21,2018-10-13
4,Post Malone,Better Now,3,3,23,2018-10-13
5,Lil Wayne Featuring XXXTENTACION,Don't Cry,-,5,1,2018-10-13
6,Travis Scott,Sicko Mode,6,4,9,2018-10-13
7,Lil Wayne,Uproar,-,7,1,2018-10-13
8,5 Seconds Of Summer,Youngblood,10,8,18,2018-10-13
9,Drake,In My Feelings,4,1,14,2018-10-13
10,Lil Wayne Featuring Travis Scott,Let It Fly,-,10,1,2018-10-13
11,"Cardi B, Bad Bunny & J Balvin",I Like It,7,1,26,2018-10-13
12,6ix9ine Featuring Nicki Minaj & Murda Beatz,FEFE,8,3,11,2018-10-13
13,Marshmello & Bastille,Happier,15,13,7,2018-10-13
14,Lil Wayne,Dedicate,-,14,1,2018-10-13
15,Tyga Featuring Offset,Taste,11,8,19,2018-10-13
16,Khalid & Normani,Love Lies,12,9,33,2018-10-13
17,Lil Wayne,Can't Be Broken,-,17,1,2018-10-13
18,Kanye West & Lil Pump,I Love It,9,6,4,2018-10-13
19,Imagine Dragons,Natural,14,14,11,2018-10-13
20,Ella Mai,Trip,18,18,9,2018-10-13
21,Ariana Grande,God Is A Woman,20,8,12,2018-10-13
22,Selena Gomez,Back To You,19,18,21,2018-10-13
23,Drake,Nonstop,16,2,14,2018-10-13
24,Lil Wayne Featuring Sosamann,What About Me,-,24,1,2018-10-13
25,Lil Baby & Gunna,Drip Too Hard,25,25,3,2018-10-13
26,Lil Wayne Featuring Nicki Minaj,Dark Side Of The Moon,-,26,1,2018-10-13
27,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",Taki Taki,-,27,1,2018-10-13
28,Lady Gaga & Bradley Cooper,Shallow,-,28,1,2018-10-13
29,"benny blanco, Halsey & Khalid",Eastside,27,27,12,2018-10-13
30,"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",No Brainer,17,5,10,2018-10-13
31,Lil Baby & Drake,Yes Indeed,22,6,21,2018-10-13
32,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",Big Bank,26,16,18,2018-10-13
33,Ella Mai,Boo'd Up,23,5,27,2018-10-13
34,Eminem,Killshot,5,3,3,2018-10-13
35,Bebe Rexha & Florida Georgia Line,Meant To Be,30,2,50,2018-10-13
36,Lil Wayne Featuring Reginae Carter,Famous,-,36,1,2018-10-13
37,Taylor Swift,Delicate,29,12,30,2018-10-13
38,Sheck Wes,Mo Bamba,31,31,6,2018-10-13
39,Lil Wayne Featuring Snoop Dogg,Dope N****z,-,39,1,2018-10-13
40,Lil Peep & XXXTENTACION,Falling Down,13,13,3,2018-10-13
41,XXXTENTACION,Sad!,33,1,31,2018-10-13
42,Lauv,I Like Me Better,34,27,34,2018-10-13
43,Ariana Grande,No Tears Left To Cry,32,3,24,2018-10-13
44,Post Malone Featuring Ty Dolla $ign,Psycho,35,1,32,2018-10-13
45,Bebe Rexha,I'm A Mess,36,36,12,2018-10-13
46,"Zedd, Maren Morris & Grey",The Middle,37,5,36,2018-10-13
47,Lil Wayne,Open Letter,-,47,1,2018-10-13
48,lovelytheband,Broken,41,41,12,2018-10-13
49,Panic! At The Disco,High Hopes,46,46,9,2018-10-13
50,Dan + Shay,Tequila,44,21,30,2018-10-13
51,Gucci Mane X Bruno Mars X Kodak Black,Wake Up In The Sky,38,30,3,2018-10-13
52,Bazzi Featuring Camila Cabello,Beautiful,43,42,9,2018-10-13
53,Florida Georgia Line,Simple,42,32,18,2018-10-13
54,Lil Uzi Vert,New Patek,24,24,3,2018-10-13
55,Eminem Featuring Joyner Lucas,Lucky You,28,6,5,2018-10-13
56,Kodak Black,"If I'm Lyin, I'm Flyin",-,56,1,2018-10-13
57,Lil Wayne,Problems,-,57,1,2018-10-13
58,Luke Combs,She Got The Best Of Me ,48,48,8,2018-10-13
59,Lil Wayne,Hittas,-,59,1,2018-10-13
60,Russell Dickerson,Blue Tacoma,52,52,7,2018-10-13
61,Cardi B Featuring Kehlani,Ring,49,28,11,2018-10-13
62,Lil Wayne,Open Safe,-,62,1,2018-10-13
63,Bryce Vine,Drew Barrymore,51,46,8,2018-10-13
64,Lil' Duval Featuring Snoop Dogg & Ball Greezy,Smile (Living My Best Life),56,56,6,2018-10-13
65,Lil Wayne,Took His Time,-,65,1,2018-10-13
66,Tiesto & Dzeko Featuring Preme & Post Malone,Jackie Chan,54,52,13,2018-10-13
67,Weezer,Africa,55,51,12,2018-10-13
68,Ariana Grande,Breathin,58,22,7,2018-10-13
69,Old Dominion,Hotel Key,50,48,14,2018-10-13
70,Lauren Daigle,You Say,53,44,12,2018-10-13
71,NF,Lie,62,62,10,2018-10-13
72,Kane Brown,Lose It,63,61,12,2018-10-13
73,Cole Swindell,Break Up In The End,60,49,13,2018-10-13
74,Lil Wayne,Mess,-,74,1,2018-10-13
75,Lil Wayne,Let It All Work Out,-,75,1,2018-10-13
76,Lil Wayne Featuring Ashanti & Mack Maine,Start This S**t Off Right,-,76,1,2018-10-13
77,Charlie Puth,The Way I Am,61,61,6,2018-10-13
78,Lil Wayne,Used 2,-,78,1,2018-10-13
79,Machine Gun Kelly,Rap Devil,40,13,4,2018-10-13
80,Mitchell Tenpenny,Drunk Me,67,67,8,2018-10-13
81,Lil Wayne,Demon,-,81,1,2018-10-13
82,Dan + Shay,Speechless,77,77,4,2018-10-13
83,Luke Bryan,"Sunrise, Sunburn, Sunset",59,35,14,2018-10-13
84,Meek Mill Featuring Jeremih & PnB Rock,Dangerous,76,76,7,2018-10-13
85,Calvin Harris & Sam Smith,Promises,68,65,7,2018-10-13
86,Lil Wayne,Perfect Strangers,-,86,1,2018-10-13
87,Khalid,Better,57,45,3,2018-10-13
88,Yella Beezy,That's On Me,69,69,10,2018-10-13
89,Queen Naija,Medicine,66,45,18,2018-10-13
90,Lil Wayne Featuring Nivea,Dope New Gospel,-,90,1,2018-10-13
91,Quavo,W O R K I N  M E,65,52,8,2018-10-13
92,Daniel Caesar Featuring H.E.R.,Best Part,75,75,11,2018-10-13
93,Avril Lavigne,Head Above Water,64,64,2,2018-10-13
94,French Montana Featuring Drake,No Stylist,47,47,2,2018-10-13
95,Jimmie Allen,Best Shot,86,86,3,2018-10-13
96,Chris Young,Hangin' On,85,85,5,2018-10-13
97,Chris Janson,Drunk Girl,82,82,6,2018-10-13
98,Flipp Dinero,Leave Me Alone,81,81,3,2018-10-13
99,Shawn Mendes X Zedd,Lost In Japan,-,64,2,2018-10-13
100,Jason Aldean Featuring Miranda Lambert,Drowns The Whiskey,80,32,16,2018-10-13
1,Maroon 5 Featuring Cardi B,Girls Like You,1,1,20,2018-10-20
2,Juice WRLD,Lucid Dreams,3,2,22,2018-10-20
3,Post Malone,Better Now,4,3,24,2018-10-20
4,Lil Baby & Gunna,Drip Too Hard,25,4,4,2018-10-20
5,Lady Gaga & Bradley Cooper,Shallow,28,5,2,2018-10-20
6,Travis Scott,Sicko Mode,6,4,10,2018-10-20
7,5 Seconds Of Summer,Youngblood,8,7,19,2018-10-20
8,Marshmello & Bastille,Happier,13,8,8,2018-10-20
9,"Cardi B, Bad Bunny & J Balvin",I Like It,11,1,27,2018-10-20
10,6ix9ine Featuring Nicki Minaj & Murda Beatz,FEFE,12,3,12,2018-10-20
11,Drake,In My Feelings,9,1,15,2018-10-20
12,Khalid & Normani,Love Lies,16,9,34,2018-10-20
13,Imagine Dragons,Natural,19,13,12,2018-10-20
14,Tyga Featuring Offset,Taste,15,8,20,2018-10-20
15,Lil Baby & Gunna Featuring Drake,Never Recover,-,15,1,2018-10-20
16,Ella Mai,Trip,20,16,10,2018-10-20
17,Kanye West & Lil Pump,I Love It,18,6,5,2018-10-20
18,Halsey,Without Me,-,18,1,2018-10-20
19,Drake,Nonstop,23,2,15,2018-10-20
20,"benny blanco, Halsey & Khalid",Eastside,29,20,13,2018-10-20
21,Selena Gomez,Back To You,22,18,22,2018-10-20
22,Ariana Grande,God Is A Woman,21,8,13,2018-10-20
23,Lil Wayne Featuring Kendrick Lamar,Mona Lisa,2,2,2,2018-10-20
24,Sheck Wes,Mo Bamba,38,24,7,2018-10-20
25,6ix9ine Featuring Bobby Shmurda,STOOPID,-,25,1,2018-10-20
26,Lil Baby & Drake,Yes Indeed,31,6,22,2018-10-20
27,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",Big Bank,32,16,19,2018-10-20
28,Lil Baby,Close Friends,-,28,1,2018-10-20
29,Lil Wayne,Uproar,7,7,2,2018-10-20
30,Ella Mai,Boo'd Up,33,5,28,2018-10-20
31,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",Taki Taki,27,27,2,2018-10-20
32,"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",No Brainer,30,5,11,2018-10-20
33,Taylor Swift,Delicate,37,12,31,2018-10-20
34,Bebe Rexha & Florida Georgia Line,Meant To Be,35,2,51,2018-10-20
35,Panic! At The Disco,High Hopes,49,35,10,2018-10-20
36,Lady Gaga,I'll Never Love Again,-,36,1,2018-10-20
37,XXXTENTACION,Sad!,41,1,32,2018-10-20
38,Post Malone Featuring Ty Dolla $ign,Psycho,44,1,33,2018-10-20
39,lovelytheband,Broken,48,39,13,2018-10-20
40,Lauv,I Like Me Better,42,27,35,2018-10-20
41,Lady Gaga,Always Remember Us This Way,-,41,1,2018-10-20
42,Bebe Rexha,I'm A Mess,45,36,13,2018-10-20
43,Eminem,Venom,-,43,2,2018-10-20
44,Ariana Grande,No Tears Left To Cry,43,3,25,2018-10-20
45,"Zedd, Maren Morris & Grey",The Middle,46,5,37,2018-10-20
46,Gucci Mane X Bruno Mars X Kodak Black,Wake Up In The Sky,51,30,4,2018-10-20
47,Bazzi Featuring Camila Cabello,Beautiful,52,42,10,2018-10-20
48,Florida Georgia Line,Simple,53,32,19,2018-10-20
49,Dan + Shay,Tequila,50,21,31,2018-10-20
50,Lil Peep & XXXTENTACION,Falling Down,40,13,4,2018-10-20
51,Luke Combs,She Got The Best Of Me ,58,48,9,2018-10-20
52,Cardi B Featuring Kehlani,Ring,61,28,12,2018-10-20
53,Eminem,Killshot,34,3,4,2018-10-20
54,Lil Baby & Gunna Featuring Lil Durk & NAV,Off White VLONE,-,54,1,2018-10-20
55,Ariana Grande,Breathin,68,22,8,2018-10-20
56,Bryce Vine,Drew Barrymore,63,46,9,2018-10-20
57,Lil' Duval Featuring Snoop Dogg & Ball Greezy,Smile (Living My Best Life),64,56,7,2018-10-20
58,Russell Dickerson,Blue Tacoma,60,52,8,2018-10-20
59,Tiesto & Dzeko Featuring Preme & Post Malone,Jackie Chan,66,52,14,2018-10-20
60,Lil Wayne Featuring XXXTENTACION,Don't Cry,5,5,2,2018-10-20
61,Lil Baby & Gunna,Business Is Business,-,61,1,2018-10-20
62,Lil Uzi Vert,New Patek,54,24,4,2018-10-20
63,Lady Gaga,Is That Alright?,-,63,1,2018-10-20
64,Eminem Featuring Joyner Lucas,Lucky You,55,6,6,2018-10-20
65,Kane Brown,Lose It,72,61,13,2018-10-20
66,Cole Swindell,Break Up In The End,73,49,14,2018-10-20
67,Lil Wayne Featuring Travis Scott,Let It Fly,10,10,2,2018-10-20
68,Eric Church,Desperate Man,-,68,10,2018-10-20
69,Dan + Shay,Speechless,82,69,5,2018-10-20
70,Old Dominion,Hotel Key,69,48,15,2018-10-20
71,NF,Lie,71,62,11,2018-10-20
72,Mitchell Tenpenny,Drunk Me,80,67,9,2018-10-20
73,Lauren Daigle,You Say,70,44,13,2018-10-20
74,Kodak Black,"If I'm Lyin, I'm Flyin",56,56,2,2018-10-20
75,Meek Mill Featuring Jeremih & PnB Rock,Dangerous,84,75,8,2018-10-20
76,Khalid,Better,87,45,4,2018-10-20
77,Weezer,Africa,67,51,13,2018-10-20
78,Lil Wayne,Dedicate,14,14,2,2018-10-20
79,twenty one pilots,Jumpsuit,-,50,4,2018-10-20
80,Lil Baby & Gunna,Belly,-,80,1,2018-10-20
81,twenty one pilots,My Blood,-,81,1,2018-10-20
82,Shawn Mendes X Zedd,Lost In Japan,99,64,3,2018-10-20
83,Calvin Harris & Sam Smith,Promises,85,65,8,2018-10-20
84,Charlie Puth,The Way I Am,77,61,7,2018-10-20
85,French Montana Featuring Drake,No Stylist,94,47,3,2018-10-20
86,Queen Naija,Medicine,89,45,19,2018-10-20
87,Jimmie Allen,Best Shot,95,86,4,2018-10-20
88,Quavo,W O R K I N  M E,91,52,9,2018-10-20
89,Chris Young,Hangin' On,96,85,6,2018-10-20
90,Yella Beezy,That's On Me,88,69,11,2018-10-20
91,Lil Wayne,Can't Be Broken,17,17,2,2018-10-20
92,Daniel Caesar Featuring H.E.R.,Best Part,92,75,12,2018-10-20
93,Bradley Cooper,Maybe It's Time,-,93,1,2018-10-20
94,Flipp Dinero,Leave Me Alone,98,81,4,2018-10-20
95,twenty one pilots,Nico And The Niners,-,79,2,2018-10-20
96,Chris Janson,Drunk Girl,97,82,7,2018-10-20
97,Lil Baby,Deep End,-,97,1,2018-10-20
98,Lil Baby & Gunna,I Am,-,98,1,2018-10-20
99,Luke Bryan,"Sunrise, Sunburn, Sunset",83,35,15,2018-10-20
100,Lil Mosey,Noticed,-,83,3,2018-10-20
1,Maroon 5 Featuring Cardi B,Girls Like You,1,1,21,2018-10-27
2,Kodak Black Featuring Travis Scott & Offset,ZEZE,-,2,1,2018-10-27
3,Juice WRLD,Lucid Dreams,2,2,23,2018-10-27
4,Post Malone,Better Now,3,3,25,2018-10-27
5,Bad Bunny Featuring Drake,MIA,-,5,1,2018-10-27
6,Marshmello & Bastille,Happier,8,6,9,2018-10-27
7,Travis Scott,Sicko Mode,6,4,11,2018-10-27
8,Lil Baby & Gunna,Drip Too Hard,4,4,5,2018-10-27
9,5 Seconds Of Summer,Youngblood,7,7,20,2018-10-27
10,Lady Gaga & Bradley Cooper,Shallow,5,5,3,2018-10-27
11,Ella Mai,Trip,16,11,11,2018-10-27
12,"Cardi B, Bad Bunny & J Balvin",I Like It,9,1,28,2018-10-27
13,Imagine Dragons,Natural,13,13,13,2018-10-27
14,Khalid & Normani,Love Lies,12,9,35,2018-10-27
15,Drake,In My Feelings,11,1,16,2018-10-27
16,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",Taki Taki,31,16,3,2018-10-27
17,Tyga Featuring Offset,Taste,14,8,21,2018-10-27
18,6ix9ine Featuring Nicki Minaj & Murda Beatz,FEFE,10,3,13,2018-10-27
19,Ariana Grande,God Is A Woman,22,8,14,2018-10-27
20,Drake,Nonstop,19,2,16,2018-10-27
21,Sheck Wes,Mo Bamba,24,21,8,2018-10-27
22,"benny blanco, Halsey & Khalid",Eastside,20,20,14,2018-10-27
23,Halsey,Without Me,18,18,2,2018-10-27
24,Selena Gomez,Back To You,21,18,23,2018-10-27
25,Ella Mai,Boo'd Up,30,5,29,2018-10-27
26,Kanye West & Lil Pump,I Love It,17,6,6,2018-10-27
27,Panic! At The Disco,High Hopes,35,27,11,2018-10-27
28,Lil Baby & Drake,Yes Indeed,26,6,23,2018-10-27
29,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",Big Bank,27,16,20,2018-10-27
30,Lil Baby,Close Friends,28,28,2,2018-10-27
31,Bebe Rexha & Florida Georgia Line,Meant To Be,34,2,52,2018-10-27
